Category, Annotator 1, Annotator 2, SegSim, BoundSim
1a1, AS, DK, 0.9998998848675977373980077089, 0.3333333333333333333333333333
2a2open, AS, DK, N/A, N/A
2b1open, AS, DK, N/A, N/A
3a3, AS, DK, N/A, N/A
3b2, AS, DK, 0.9997997697351954747960154177, 0
3c1, AS, DK, N/A, N/A
4a3, AS, DK, N/A, N/A
4b2, AS, DK, 0.9997997697351954747960154177, 0
4c1, AS, DK, N/A, N/A
5a2, AS, DK, N/A, N/A
5b2, AS, DK, N/A, N/A
6a3open, AS, DK, N/A, N/A
6b2, AS, DK, N/A, N/A
7a3, AS, DK, N/A, N/A
