Category, Annotator 1, Annotator 2, SegSim, BoundSim
1a1open, AS, DK, N/A, N/A
2b2, AS, DK, 0.9997066158134076573272700601, 0
3b3, AS, DK, N/A, N/A
3b4open, AS, DK, N/A, N/A
3c3, AS, DK, N/A, N/A
4a4, AS, DK, N/A, N/A
4b5open, AS, DK, N/A, N/A
5b6open, AS, DK, N/A, N/A
6b4, AS, DK, N/A, N/A
a1a, AS, DK, N/A, N/A
