Category, Annotator 1, Annotator 2, SegSim, BoundSim
1a1, AS, DK, 0.9988159213043082247927862283, 0.35
2b1, AS, DK, N/A, N/A
2b2, AS, DK, N/A, N/A
3c3, AS, DK, N/A, N/A
