Category, Annotator 1, Annotator 2, SegSim, BoundSim
L1N1|n_id:a,n_d:he,t:p,m&m:mn, JH, YH, N/A, N/A
L1N1|n_id:a,n_d:he,t:undef, JH, YH, N/A, N/A
L1N2|n_id:a,n_d:he,t:undef, JH, YH, N/A, N/A
L2N1|n_id:a,n_d:he,t:undef,b_t:o/a,b_sc:L1N1, JH, YH, N/A, N/A
