Category, Annotator 1, Annotator 2, SegSim, BoundSim
l1n1, JH, YH, 0.9995910856675526477203025966, 0.3333333333333333333333333333
l1n2, JH, YH, 0.9997955428337763238601512983, 0.5
l2n1, JH, YH, 0.9997955428337763238601512983, 0.3333333333333333333333333333
